RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04
395117,"Springfield, OH",243,,,,,,,,,,,,,,,,,,78300,80700,87900,89600,86200,84800,72e3,71300,71500,74700,76400,71200,71200,63900,63700,67600,66600,64700,52900,57900,60600,68800,64900,68700,69300,74e3,73500,73700,71700,65800,67100,73100,79300,76600,72800,69900,77100,75300,75600,71e3,71800,73e3,72700,69700,67200,68200,73400,75900,79400,77900,77300,75300,8e4,80100,82500,77500,82500,82700,85800,84800,83400,85200,83200,87100,81300,81600,72600,78100,82e3,87800,89500,85500,86300,81600,85300,88e3,90800,91300,90300,93600,91800,94800,92900,93800,92300,95300,97300,106100,106900,106e3,97700,97800,95700,97300,93400,96100,96800,100300,1e5,96100,92900,93900,98700,102800,106100,103500,100900,100100,98200,100500,98300,107100,108800,108800,107100,108800,115900
395079,"Vero Beach, FL",244,179400,179500,178200,174200,168900,170500,163800,158900,15e4,147400,136300,137500,136800,14e4,136e3,135400,136e3,133100,134e3,128800,132300,120500,130200,118900,125500,112200,115900,117800,123800,124900,116400,111700,109500,116e3,114900,110900,106700,111100,119600,119100,115700,118e3,118600,114e3,107500,108900,120900,116300,118300,117200,127600,128900,120800,115600,117500,125800,126700,131700,137600,141400,137200,138300,133300,132900,124100,144700,144300,14e4,125200,127e3,128100,130500,134500,139200,143300,137800,138600,129900,142100,146200,153800,151300,156100,155800,156e3,155500,159600,163600,159500,161900,163e3,176200,176800,170500,163500,165200,174600,179300,181200,185800,191200,200600,198600,200500,204500,206800,205100,194e3,194400,193800,201e3,202800,206200,202800,200700,195900,192400,200400,208e3,220400,214e3,219800,214400,214800,206600,213100,213400,211600,210800,213500,217e3,208100,211300,
394900,"Napa, CA",245,485e3,466e3,462200,439600,418400,426800,429100,426500,398700,391500,384100,356e3,330600,306400,322400,330600,340300,347100,346800,351700,350600,364500,405600,382300,364e3,320400,337200,355600,359600,378400,362500,357200,323900,325200,325500,334100,330600,329400,328500,333800,323200,335200,331400,333e3,310500,315100,332e3,340100,336900,324300,330900,335900,356200,365900,367100,377e3,373100,379900,373900,398400,408200,414300,417300,450400,459100,488300,462600,473300,452300,465800,466500,457300,478600,47e4,495900,484900,507900,507e3,518500,515600,530300,511900,516900,608300,622100,636300,543100,558700,567800,572600,584600,578800,582700,571200,557700,565500,567100,581600,576400,576300,574800,576700,586700,595400,595200,661300,680300,691e3,642e3,636900,631700,625700,612100,629300,617200,625600,618900,643100,663900,659200,648500,625300,633200,657e3,673900,707e3,692200,682700,661700,666800,673500,647100,648200,
394368,"Battle Creek, MI",246,,,,,,,,,,,,,,,,,,,,,,,,,52500,50900,56600,59600,60600,50700,49e3,42400,41400,44100,56400,55300,53900,54600,62500,65700,57200,52900,48e3,46900,44400,45300,48900,53900,48200,44100,44e3,48400,51500,49100,51800,51600,60200,52e3,52700,47100,56700,59e3,59500,60600,61900,64500,62100,64200,58700,59100,61200,65600,68300,68e3,69800,67400,67500,70200,77100,76700,76900,79700,81800,83500,77300,75e3,81200,84200,85600,77600,81e3,80100,85200,81e3,85e3,84100,88300,87300,89e3,88300,93700,92900,94300,92100,93700,96500,99500,99300,92400,95700,98100,105700,100500,100700,98200,103100,97500,101e3,94300,101e3,100400,104600,108800,106200,107400,101100,102800,100400,102900,112e3,109900,107600,100400,
394719,"Jamestown, NY",247,,,,,,,,,,,,,,,,,,,,,,,,,,,68500,69200,67e3,71800,74e3,75100,73900,73100,75800,77300,76800,76600,75100,72500,65800,66400,70800,77400,74200,75300,70200,77100,75800,75300,72700,72400,75300,76300,72300,76400,73300,75600,75100,79700,83700,86300,83200,83300,80300,79300,72400,69500,68400,71800,70600,71900,71e3,76800,79300,80600,73600,71600,72e3,74500,73800,74600,76500,76500,74600,73e3,74800,73300,72400,76800,78200,82100,78300,76900,76100,76600,77400,74500,71900,72e3,75700,76500,77900,75e3,75600,75e3,77400,78400,77e3,73700,72200,72900,74500,75400,83e3,83400,84200,76e3,73700,71100,73400,83800,87100,87600,81500,79300,82e3,80100,84700,85400,84e3,79200,76400,
394577,"Eureka, CA",248,293700,287400,276400,273400,262700,270300,264e3,269600,265800,264800,265500,254e3,254300,258600,266600,262600,251400,243700,246100,240800,243300,234900,244300,236200,245100,242e3,248300,242e3,228200,223500,220200,227800,232700,232400,239200,227700,231200,223400,232300,231200,236400,226e3,225900,220900,224600,22e4,218500,227700,222500,228600,216700,224300,215400,217700,210700,217600,223100,224600,223e3,220600,221700,223800,224300,232500,235200,233200,231e3,232100,233100,234500,232e3,232100,221400,221e3,227900,241e3,243300,238200,229e3,232400,242300,255600,255500,251600,246e3,241e3,237400,240500,244100,247e3,249700,247500,247200,253300,258e3,263400,266500,274200,274600,270800,273e3,275200,278500,277500,279800,28e4,287600,287900,291400,291500,287500,290900,285400,297200,297300,299100,305200,300100,301400,289400,294300,293e3,294100,295e3,291800,298400,297900,307100,304700,301100,303100,304200,302800,300100
394595,"Flagstaff, AZ",249,330500,334300,309400,307800,291100,292200,286300,284900,290100,292800,297200,300700,301e3,311300,295900,289500,268800,269e3,262600,271800,260700,259800,261400,275800,275300,264500,249700,252600,245600,247e3,246600,240400,227400,223e3,23e4,240800,226600,223900,213500,216e3,235400,236300,244800,26e4,260900,254400,217500,227700,229100,235900,218300,217900,221200,228100,227400,226400,224100,232500,231300,244600,242200,238100,234600,245900,251800,255900,256e3,262900,260100,260700,246500,250200,249200,264100,265600,267600,269700,279100,277700,270200,264800,258400,264700,28e4,284800,286800,276e3,273800,275600,269700,275900,279300,281200,291400,294100,298500,290200,293300,295700,297800,294700,298400,295200,296500,302800,307800,306700,313700,322300,327e3,320600,321100,324e3,322300,325900,329200,338800,342100,345700,344400,352500,361400,365700,357800,342300,329200,324e3,338e3,349100,348800,335700,344500,,
394756,"La Crosse, WI",250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144800,146e3,14e4,140400,106700,113900,11e4,141200,144500,146600,148400,152800,155800,153600,152400,152200,157e3,159200,159500,162900,163800,158300,156600,156e3,159400,160400,160800,163100,160800,161500,161800,163400,165200,165400,169100,167800,170300,167900,169900,177300,181300,184300,178500,179400,174700,172300,168300,173400,174900,181400,186100,
394783,"Lebanon, PA",251,145400,143500,148500,139500,139500,136800,136800,135900,134100,132300,124100,124800,131100,138900,145600,140500,141800,134700,135900,133500,136500,136400,145800,146500,152300,149700,150300,147900,144800,140300,137900,134200,141400,141300,148300,139400,132400,126800,132800,141500,144300,137600,131200,125500,125600,129400,132900,134900,140300,139700,143100,135700,140900,139e3,140200,132800,129500,129800,136400,145300,148100,146400,145800,150500,151e3,145500,141200,141900,143200,148e3,146400,146800,143200,143e3,139700,135600,137900,139300,14e4,131100,134300,133100,146200,141300,151300,145900,147300,139400,138300,140300,141300,140100,138100,136600,137500,132200,133800,134200,141300,140300,141700,143200,143300,144800,145e3,147500,148800,150500,151200,152e3,153800,154700,152800,153500,153400,150100,149600,151600,159e3,157900,155800,154800,155300,156400,159e3,159400,160300,154700,156e3,158500,165800,165500,168e3,
395098,"Sierra Vista, AZ",252,187400,177100,172700,165500,171200,170300,166100,153500,143600,138100,146100,146800,161800,157100,161700,164300,169800,173500,169900,171e3,167100,160500,158900,156400,154300,149300,149800,154500,152e3,151500,146400,142600,134600,129200,134e3,136800,130600,120900,122400,126200,134900,133300,134300,133e3,139200,141700,129100,121600,116900,123100,119600,124200,133400,13e4,131600,123800,131500,125700,127200,119e3,12e4,121100,125700,127900,121700,123100,121100,121800,122300,119600,119400,118500,122500,125600,128300,126100,124100,113e3,115e3,113300,119400,118e3,119700,121700,124e3,118800,119800,116900,125200,127800,129300,130200,131100,135600,129900,127500,120800,118300,117100,116500,123e3,127700,127e3,126e3,121500,123800,130600,132900,130400,125e3,129200,132400,133e3,125400,125e3,127800,136e3,137e3,139600,140900,143800,139500,137900,142800,15e4,152200,155e3,154400,158500,159e3,165700,162100,159800,152e3
394983,"Pittsfield, MA",253,211200,212300,202600,209100,192700,187300,177600,179500,178300,185200,171100,170700,17e4,176e3,175300,175100,175900,187300,179600,181900,172900,178900,175900,171300,171400,179300,181400,181e3,180900,185400,181e3,178600,179e3,193200,189600,186700,169800,179800,178100,194700,183700,189400,175500,180800,173100,169200,162500,150100,148e3,146500,157300,160200,168500,169100,175200,171300,173900,184200,179700,179400,169600,166400,160300,155300,164600,169e3,18e4,176700,197700,190200,198600,185100,191600,189400,187200,177e3,173e3,170500,167500,17e4,167700,181300,178400,174e3,167500,167600,177900,186800,195600,196200,184900,180600,181500,181e3,174e3,172600,167e3,173600,172200,183300,178500,176400,180900,182600,187900,184500,190900,191600,187900,195800,198100,199200,190400,193400,195e3,199600,191300,189500,186800,184100,184300,18e4,178700,185200,193200,208400,206300,204100,199900,198400,194200,184800,190100,196300
394712,"Jackson, TN",254,89800,91400,89200,89200,87900,89e3,84700,84900,83400,84900,82700,84300,84900,86500,85700,85100,83900,83700,86200,87100,89e3,90900,87600,87800,89100,92700,89900,83100,81e3,78800,80900,81600,87700,85300,89400,88200,86200,82300,83100,81100,79200,75400,78100,85700,84500,87500,79500,81900,81e3,85800,84300,85100,83100,87e3,87800,85200,83300,85e3,88500,91400,87300,85800,78300,82e3,83200,85600,85800,81800,90700,88400,91e3,85500,85500,85800,84200,84500,84e3,82300,80600,83900,86600,100500,101300,99500,90100,91200,93900,94100,91900,94800,93900,97500,91e3,94500,89900,93e3,90600,91300,96300,95e3,101300,98100,100100,95100,100800,99600,94e3,89900,93900,102900,105400,106500,105700,110500,114e3,118600,115900,117200,120600,115300,119200,117e3,124400,116200,122900,118900,120700,119700,123600,127900,127100,126900,128300,
394633,"Glens Falls, NY",255,160700,152500,151700,147900,144500,138800,140500,140500,149700,151700,154200,151200,143e3,131700,129100,133700,141700,137300,141300,141400,147e3,142600,144200,142e3,140700,130900,129500,132200,138300,137500,135500,139400,142100,148400,151700,151600,146300,136300,137900,143100,153600,147800,135100,129900,141300,148200,156700,152100,151200,142800,141400,140200,141600,144200,155200,154700,154300,152300,155600,159700,153200,148400,140500,136100,134300,139100,146900,152100,156200,156700,155900,151700,151600,152100,152900,153e3,151300,151e3,153400,157700,158700,151400,150700,155300,152e3,151900,144200,154e3,155700,155800,155800,149800,152200,150900,157700,158e3,159100,145300,145200,145900,155500,154e3,151700,150700,149400,155200,154e3,153500,146300,146200,148500,148400,152200,157600,156e3,153e3,146500,150500,152200,152500,155100,148700,147600,149600,156500,162700,166700,167200,170800,164800,177400,170600,167300,
395232,"Winchester, VA",256,206800,197400,193e3,189600,185e3,180100,175100,174e3,182600,185500,187e3,174800,168600,162900,159200,160300,160800,158500,154400,155500,164500,163700,163600,159300,160900,164500,159200,158800,153e3,158700,154e3,157900,164e3,167100,161300,156500,159700,156e3,147e3,150300,157500,165e3,158e3,153400,162900,165e3,167500,155200,169700,176500,176400,168200,169900,171900,172500,177900,197e3,194700,190900,175800,18e4,178700,182100,185100,189e3,194300,194200,196700,204e3,196e3,189700,180700,185e3,182500,187900,199300,204300,198500,188100,185100,186900,192100,196900,203500,203900,208500,204600,208500,209900,205100,199200,198300,201200,205100,207200,212800,223e3,224100,224600,213100,212800,211500,221900,223900,232700,234e3,247600,242500,231800,221500,222100,226e3,220700,226500,231800,236300,233200,233e3,236300,237100,242900,252e3,250200,247600,235300,232600,233100,232e3,245900,241300,241900,233300,235600,
395120,"St. Joseph, MO",257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107100,110700,125200,129100,124100,114100,116100,119200,125200,118400,109300,107200,111400,114600,126100,126500,136200,126800,120500,107900,97900,101900,103800,103600,97600,97400,97200,98700,105500,111500,112e3,106800,108800,109200,111e3,112100,114100,113600,108200,121200,121900,120300,110200,111600,118600,122400,125600,121400,118900,115300,120600,118600,116300,114600,120600,125800,121100,117500,115900,119200,121e3,126300,121600,115800,104400,111800,116200,130600,126700,130700,118900,123300,123200,128900,130500,134900,14e4,
394321,"Altoona, PA",258,,,,,,82700,87300,85500,85200,81700,81300,79400,94400,98400,101700,83100,82300,76500,82300,81700,90300,88300,93700,87700,89700,90300,96200,90700,74400,74100,76600,84300,84100,85e3,91400,90500,87600,80900,76400,75600,81500,76800,77e3,81900,91100,91600,86500,90300,96700,88400,89e3,89400,96700,87e3,86e3,89800,95300,94e3,89500,82900,87300,90500,96300,95200,94400,96800,96e3,94700,96e3,95300,93600,84300,84e3,83900,91900,90400,88800,87500,89500,89600,89e3,85800,89900,89700,91e3,85700,85200,87200,88200,88600,91100,99200,100900,102100,96600,97500,92900,93600,94400,97300,91200,90300,84300,92e3,90900,96500,94e3,99600,101700,98e3,97200,97600,107e3,109800,106100,100500,98100,102e3,109700,107400,108600,108700,104900,103100,91100,92900,88500,98800,107200,106200,1e5,93400,93700,
394802,"London, KY",259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122100,126500,129e3,128600,125300,132800,126100,120500,113300,124300,127100,126800,126400,128200,128800,122100,123700,125100,127800,126800,114400,113e3,110600,129e3,128300,131300,128700,123400,128700,121200,129600,116e3,122e3,119700,130700,125700,128700,128700,135200,130400,128400,130400,130800,129300,119500,119600,121300,126600
394800,"Logan, ID",260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167900,169600,167500,170700,175400,175600,177200,175800,179e3,171300,169900,168400,172400,174900,179600,181900,189200,186900,179100,173500,167700,177600,174400,181100,178e3,178600,176900,179300,180600,183e3,181300,181e3,173500,173600,176e3,185e3,188100,187200,188e3,183700,183600,181600,186200,183400,183500,184800,194800,196900,194200,188500,197200,198e3,200300,193700,193700,194300,193300,195400,197e3,202300,204600,205800,205600,208700,210500,217300,221e3,226200,229500,232300,233400,234e3,238800,239600,239300,238500,247200,250500,252800,249300,256500,266800,264500,
394824,"Mansfield, OH",261,,,,,,,,,,,,,,,,62400,62200,55100,57200,61e3,69400,75e3,77500,83100,77e3,75800,70500,75800,71100,64800,61e3,60800,63200,64400,69700,74500,67600,64500,62300,68600,67100,65900,57200,56600,58400,66300,69500,70400,74300,75900,75800,67800,67e3,61700,60900,61e3,65e3,70500,70100,78900,85800,83500,74400,67e3,67100,68100,70600,73700,74100,63800,65800,68600,77100,80300,79100,77300,76e3,74100,76400,75e3,77e3,78300,85700,93600,94100,87300,79e3,84100,83500,86500,82100,85400,86100,87200,97100,97200,98500,87100,84900,84500,85600,87500,86700,87500,86e3,88800,88100,88100,87400,90800,93900,95e3,98800,98100,102700,99200,98100,96200,99400,105300,112300,105e3,99700,92e3,94400,98300,94400,94600,96600,103400,106300,115700,115500,
395217,"Weirton, OH",262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89700,93300,89700,83800,79400,79200,65200,69700,75200,83300,84500,74300,80100,77400,84100,76500,77100,75700,76300,77e3,77900,77900,77700,78100,76e3,73200,75700,75700,79e3,78300,77900,79200,78700,82200,82300,81100,85200,89e3,94900,93400,88e3,85600,81700,80100,77800,80800,88900,91100,99200,93600,91500,83500,88800
394661,"Hammond, LA",263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133400,129400,133500,138700,142600,137800,14e4,141300,137400,138100,141100,144400,141200,137700,141800,141100,144500,148700,152e3,150700,149500,148100,149400,149200,150500,155400,153100,154900,155400,159800,159600,150600,149900,151100,157500,157300,163300,166700,164100,
395128,"Staunton, VA",264,,,,,,,,,,,,,,,,163e3,155400,165200,164600,166e3,154400,152200,138500,144200,142100,154400,153100,154400,150900,151400,151900,157700,148500,148200,138500,142900,141600,148500,147500,146100,143100,147100,153100,152200,146500,136700,137700,143700,144100,152300,15e4,153900,146400,151300,157200,157400,162100,156200,159900,151400,155200,153700,156300,153200,153600,153300,154900,153900,155100,164e3,168900,169800,165200,160800,166800,162400,164500,158900,161100,159700,163400,160400,157400,153800,151800,154500,150400,164400,169500,174300,170200,169300,166200,158400,161700,166900,171200,170400,166700,168100,166300,165700,163200,166100,171e3,172400,164300,161300,159700,166900,167700,172400,168700,169500,167700,170200,166700,171800,173100,176700,178200,18e4,182800,179500,175500,179600,186300,187300,185100,177500,180200,179100,183600,188500
394890,"Mount Vernon, WA",265,285100,274100,263300,262800,259500,255300,246700,252900,254e3,262e3,259900,263700,251700,240600,222200,226600,231500,229600,226500,234600,243500,234100,231800,233700,238700,235100,234900,241e3,234100,233800,225e3,230900,231500,239700,231100,224500,219100,208200,205700,190900,204300,200900,211200,211e3,209100,203500,193100,188e3,192300,204100,204200,208400,199600,208200,207500,216200,218200,215700,208300,206900,205900,211900,213200,227300,227800,231e3,221700,225700,227800,229200,224600,22e4,218200,218700,221100,221800,214200,214700,214400,222300,223200,235900,244200,247600,242700,242400,241300,242800,244900,248900,251300,253200,261800,264800,261900,256400,257400,259e3,266900,268800,271100,267800,267200,269800,268700,271300,282600,292800,297900,294e3,292200,291700,294700,289100,296600,299800,309700,306e3,309900,323400,328e3,323200,319e3,320200,327600,318300,320500,327700,347600,348e3,343100,335200,339600,346100
394307,"Albany, OR",266,176800,176600,168100,164200,163800,161500,163700,156800,157e3,157300,159500,164100,157900,162400,159700,159100,153500,148900,149400,146900,149600,148600,146e3,143e3,144400,150700,152200,149200,147600,141700,146400,138200,135800,133800,137100,136600,131800,134500,136500,135100,131400,126200,127900,126200,135600,139800,137e3,134200,13e4,136900,141e3,142600,145400,144300,140700,138200,137700,142600,144700,145700,148600,147700,149500,146500,148100,151e3,152200,151900,148700,150100,149500,150900,150900,152600,153200,157400,161100,162300,162700,156100,154900,161800,163200,166600,160200,170300,169900,172600,168700,170100,170200,172300,175800,176200,180600,178600,178e3,178200,179400,183100,180500,182700,185100,190600,192300,190300,191e3,192100,201600,202100,205800,201e3,209e3,210700,213100,203800,208900,219400,231500,237300,237100,241400,235300,232500,231100,237400,241700,240200,239600,246300,247400,257100,253600,258600
